sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,start_period,maximum_magnitude,strategy_PFLO_NDC,strategy_PFLO_NDC2,strategy_PFLO_NZ,year
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.9565121739130436,0.9565121739130436,0.9565121739130436,2049
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.99999,0.99999,0.99999,2050
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2015
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2016
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2017
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2018
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2019
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2020
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2021
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2022
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2023
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2024
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2025
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2026
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2027
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,2028
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.017391304347826087,0.017391304347826087,0.017391304347826087,2029
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.026086956521739132,0.026086956521739132,0.026086956521739132,2030
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.034782608695652174,0.034782608695652174,0.034782608695652174,2031
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,2032
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.052173913043478265,0.052173913043478265,0.052173913043478265,2033
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.060869565217391314,0.060869565217391314,0.060869565217391314,2034
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.06956521739130435,0.06956521739130435,0.06956521739130435,2035
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0782608695652174,0.0782608695652174,0.0782608695652174,2036
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,2037
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.09565217391304348,0.09565217391304348,0.09565217391304348,2038
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.10434782608695653,0.10434782608695653,0.10434782608695653,2039
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.11304347826086956,0.11304347826086956,0.11304347826086956,2040
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.12173913043478263,0.12173913043478263,0.12173913043478263,2041
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,2042
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.1391304347826087,0.1391304347826087,0.1391304347826087,2043
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.14782608695652175,0.14782608695652175,0.14782608695652175,2044
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.1565217391304348,0.1565217391304348,0.1565217391304348,2045
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.16521739130434784,0.16521739130434784,0.16521739130434784,2046
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,2047
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.1826086956521739,0.1826086956521739,0.1826086956521739,2048
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.19130434782608696,0.19130434782608696,0.19130434782608696,2049
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.2,0.2,0.2,2050
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2015
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2016
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2017
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2018
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2019
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2020
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2021
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2022
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2023
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2024
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2025
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2026
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0,2027
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0391304347826087,2028
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.0782608695652174,2029
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.11739130434782609,2030
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.1565217391304348,2031
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.1956521739130435,2032
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.23478260869565218,2033
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.2739130434782609,2034
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.3130434782608696,2035
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.3521739130434783,2036
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.391304347826087,2037
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.43043478260869567,2038
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.46956521739130436,2039
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.508695652173913,2040
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.5478260869565218,2041
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.5869565217391305,2042
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.6260869565217392,2043
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.6652173913043478,2044
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.7043478260869566,2045
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.7434782608695653,2046
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.782608695652174,2047
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.8217391304347825,2048
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.8608695652173913,2049
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),12,0.0,0.0,0.0,0.9,2050
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2015
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2016
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2017
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2018
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2019
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2020
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2021
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2022
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2023
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,12,0.0,0.0,0.0,0.0,2024
