strategy_code,future_id,region,time_period,difference_variable,variable_value_baseline,variable_value_pathway,difference_value,variable,value
PFLO:NDC,0.0,mexico,8.0,pop_unimproved_rural,2968850.3293364733,2968850.3293364733,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0.0,mexico,9.0,pop_unimproved_rural,2948158.8704854287,2948158.8704854287,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0.0,mexico,10.0,pop_unimproved_rural,2927467.411634384,2927467.411634384,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,11.0,pop_unimproved_rural,2899871.0013603796,2899871.0013603796,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,12.0,pop_unimproved_rural,2872274.591086375,2872274.591086375,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,13.0,pop_unimproved_rural,2844678.1808123705,2844678.1808123705,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,14.0,pop_unimproved_rural,2817081.770538366,2817081.770538366,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,15.0,pop_unimproved_rural,2789485.360264361,2789485.360264361,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,16.0,pop_unimproved_rural,2755434.1558257765,2755434.1558257765,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,17.0,pop_unimproved_rural,2721382.951387191,2721382.951387191,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,18.0,pop_unimproved_rural,2687331.746948607,2687331.746948607,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,19.0,pop_unimproved_rural,2653280.542510022,2653280.542510022,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,20.0,pop_unimproved_rural,2619229.338071437,2619229.338071437,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,21.0,pop_unimproved_rural,2579577.5009812866,2579577.5009812866,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,22.0,pop_unimproved_rural,2539925.6638911352,2539925.6638911352,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,23.0,pop_unimproved_rural,2500273.8268009843,2500273.8268009843,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,24.0,pop_unimproved_rural,2460621.989710834,2460621.989710834,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,25.0,pop_unimproved_rural,2420970.1526206825,2420970.1526206825,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,26.0,pop_unimproved_rural,2376499.3075222285,2376499.3075222285,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,27.0,pop_unimproved_rural,2332028.462423774,2332028.462423774,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,28.0,pop_unimproved_rural,2287557.6173253194,2287557.6173253194,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,29.0,pop_unimproved_rural,2243086.7722268654,2243086.7722268654,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,30.0,pop_unimproved_rural,2198615.927128411,2198615.927128411,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,31.0,pop_unimproved_rural,2150210.5490399916,2150210.5490399916,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,32.0,pop_unimproved_rural,2101805.170951573,2101805.170951573,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,33.0,pop_unimproved_rural,2053399.7928631539,2053399.7928631539,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,34.0,pop_unimproved_rural,2004994.4147747348,2004994.4147747348,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,35.0,pop_unimproved_rural,1956589.0366863161,1956589.0366863161,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0.0,mexico,8.0,pop_improved_rural,9042598.758008994,9042598.758008994,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0.0,mexico,9.0,pop_improved_rural,8979576.193934616,8979576.193934616,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0.0,mexico,10.0,pop_improved_rural,8916553.629860237,8916553.629860237,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,11.0,pop_improved_rural,8832499.791644353,8832499.791644353,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,12.0,pop_improved_rural,8748445.95342847,8748445.95342847,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,13.0,pop_improved_rural,8664392.115212586,8664392.115212586,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,14.0,pop_improved_rural,8580338.276996702,8580338.276996702,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,15.0,pop_improved_rural,8496284.438780818,8496284.438780818,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,16.0,pop_improved_rural,8392570.426685816,8392570.426685816,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,17.0,pop_improved_rural,8288856.414590812,8288856.414590812,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,18.0,pop_improved_rural,8185142.402495808,8185142.402495808,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,19.0,pop_improved_rural,8081428.3904008055,8081428.3904008055,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,20.0,pop_improved_rural,7977714.378305802,7977714.378305802,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,21.0,pop_improved_rural,7856941.818880649,7856941.818880649,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,22.0,pop_improved_rural,7736169.259455497,7736169.259455497,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,23.0,pop_improved_rural,7615396.700030344,7615396.700030344,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,24.0,pop_improved_rural,7494624.140605191,7494624.140605191,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,25.0,pop_improved_rural,7373851.58118004,7373851.58118004,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,26.0,pop_improved_rural,7238401.16635742,7238401.16635742,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,27.0,pop_improved_rural,7102950.751534801,7102950.751534801,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,28.0,pop_improved_rural,6967500.3367121825,6967500.3367121825,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,29.0,pop_improved_rural,6832049.921889563,6832049.921889563,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,30.0,pop_improved_rural,6696599.507066945,6696599.507066945,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,31.0,pop_improved_rural,6549165.193030265,6549165.193030265,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,32.0,pop_improved_rural,6401730.878993586,6401730.878993586,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,33.0,pop_improved_rural,6254296.564956905,6254296.564956905,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,34.0,pop_improved_rural,6106862.250920226,6106862.250920226,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,35.0,pop_improved_rural,5959427.936883546,5959427.936883546,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0.0,mexico,8.0,pop_safelymanaged_rural,11804743.557725428,11804743.557725428,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0.0,mexico,9.0,pop_safelymanaged_rural,11722470.172921149,11722470.172921149,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0.0,mexico,10.0,pop_safelymanaged_rural,11640196.788116872,11640196.788116872,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,11.0,pop_safelymanaged_rural,11530467.93342206,11530467.93342206,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,12.0,pop_safelymanaged_rural,11420739.078727249,11420739.078727249,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,13.0,pop_safelymanaged_rural,11311010.224032437,11311010.224032437,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,14.0,pop_safelymanaged_rural,11201281.369337628,11201281.369337628,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,15.0,pop_safelymanaged_rural,11091552.514642816,11091552.514642816,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,16.0,pop_safelymanaged_rural,10956158.105481405,10956158.105481405,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,17.0,pop_safelymanaged_rural,10820763.696319992,10820763.696319992,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,18.0,pop_safelymanaged_rural,10685369.287158579,10685369.287158579,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,19.0,pop_safelymanaged_rural,10549974.87799717,10549974.87799717,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,20.0,pop_safelymanaged_rural,10414580.468835756,10414580.468835756,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,21.0,pop_safelymanaged_rural,10256916.82246846,10256916.82246846,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,22.0,pop_safelymanaged_rural,10099253.176101165,10099253.176101165,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,23.0,pop_safelymanaged_rural,9941589.529733866,9941589.529733866,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,24.0,pop_safelymanaged_rural,9783925.883366572,9783925.883366572,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,25.0,pop_safelymanaged_rural,9626262.236999275,9626262.236999275,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,26.0,pop_safelymanaged_rural,9449437.249563849,9449437.249563849,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,27.0,pop_safelymanaged_rural,9272612.26212842,9272612.26212842,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,28.0,pop_safelymanaged_rural,9095787.274692994,9095787.274692994,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,29.0,pop_safelymanaged_rural,8918962.287257567,8918962.287257567,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,30.0,pop_safelymanaged_rural,8742137.29982214,8742137.29982214,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,31.0,pop_safelymanaged_rural,8549667.821148138,8549667.821148138,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,32.0,pop_safelymanaged_rural,8357198.342474138,8357198.342474138,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,33.0,pop_safelymanaged_rural,8164728.863800137,8164728.863800137,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,34.0,pop_safelymanaged_rural,7972259.385126135,7972259.385126135,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,35.0,pop_safelymanaged_rural,7779789.906452134,7779789.906452134,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0.0,mexico,8.0,pop_unimproved_urban,7838617.245170395,7838617.245170395,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0.0,mexico,9.0,pop_unimproved_urban,7934373.345351137,7934373.345351137,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0.0,mexico,10.0,pop_unimproved_urban,8030129.445531803,8030129.445531803,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,11.0,pop_unimproved_urban,8119714.072956656,8119714.072956656,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,12.0,pop_unimproved_urban,8209298.700381508,8209298.700381508,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,13.0,pop_unimproved_urban,8298883.32780636,8298883.32780636,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,14.0,pop_unimproved_urban,8388467.955231138,8388467.955231138,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,15.0,pop_unimproved_urban,8478052.58265599,8478052.58265599,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,16.0,pop_unimproved_urban,8559989.887311459,8559989.887311459,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,17.0,pop_unimproved_urban,8641927.191966925,8641927.191966925,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,18.0,pop_unimproved_urban,8723864.496622393,8723864.496622393,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,19.0,pop_unimproved_urban,8805801.801277863,8805801.801277863,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,20.0,pop_unimproved_urban,8887739.10593333,8887739.10593333,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,21.0,pop_unimproved_urban,8961576.465783482,8961576.465783482,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,22.0,pop_unimproved_urban,9035413.825633561,9035413.825633561,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,23.0,pop_unimproved_urban,9109251.185483715,9109251.185483715,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,24.0,pop_unimproved_urban,9183088.545333793,9183088.545333793,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,25.0,pop_unimproved_urban,9256925.905183949,9256925.905183949,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,26.0,pop_unimproved_urban,9321921.337715894,9321921.337715894,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,27.0,pop_unimproved_urban,9386916.770247914,9386916.770247914,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,28.0,pop_unimproved_urban,9451912.202779934,9451912.202779934,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,29.0,pop_unimproved_urban,9516907.63531188,9516907.63531188,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,30.0,pop_unimproved_urban,9581903.0678439,9581903.0678439,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,31.0,pop_unimproved_urban,9637680.345029727,9637680.345029727,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,32.0,pop_unimproved_urban,9693457.622215552,9693457.622215552,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,33.0,pop_unimproved_urban,9749234.899401378,9749234.899401378,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,34.0,pop_unimproved_urban,9805012.176587204,9805012.176587204,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,35.0,pop_unimproved_urban,9860789.453773031,9860789.453773031,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0.0,mexico,8.0,pop_improved_urban,42589858.7935703,42589858.7935703,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0.0,mexico,9.0,pop_improved_urban,43110134.07398835,43110134.07398835,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0.0,mexico,10.0,pop_improved_urban,43630409.354405984,43630409.354405984,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,11.0,pop_improved_urban,44117152.93592858,44117152.93592858,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,12.0,pop_improved_urban,44603896.51745119,44603896.51745119,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,13.0,pop_improved_urban,45090640.09897379,45090640.09897379,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,14.0,pop_improved_urban,45577383.680495985,45577383.680495985,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,15.0,pop_improved_urban,46064127.26201858,46064127.26201858,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,16.0,pop_improved_urban,46509320.35233719,46509320.35233719,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,17.0,pop_improved_urban,46954513.442655794,46954513.442655794,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,18.0,pop_improved_urban,47399706.5329744,47399706.5329744,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,19.0,pop_improved_urban,47844899.62329301,47844899.62329301,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,20.0,pop_improved_urban,48290092.71361161,48290092.71361161,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,21.0,pop_improved_urban,48691276.06411206,48691276.06411206,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,22.0,pop_improved_urban,49092459.41461211,49092459.41461211,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,23.0,pop_improved_urban,49493642.765112564,49493642.765112564,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,24.0,pop_improved_urban,49894826.11561261,49894826.11561261,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,25.0,pop_improved_urban,50296009.46611307,50296009.46611307,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,26.0,pop_improved_urban,50649151.634837806,50649151.634837806,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,27.0,pop_improved_urban,51002293.80356294,51002293.80356294,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,28.0,pop_improved_urban,51355435.97228808,51355435.97228808,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,29.0,pop_improved_urban,51708578.14101281,51708578.14101281,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,30.0,pop_improved_urban,52061720.30973796,52061720.30973796,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,31.0,pop_improved_urban,52364777.12255756,52364777.12255756,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,32.0,pop_improved_urban,52667833.93537718,52667833.93537718,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,33.0,pop_improved_urban,52970890.74819678,52970890.74819678,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,34.0,pop_improved_urban,53273947.56101639,53273947.56101639,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,35.0,pop_improved_urban,53577004.373835996,53577004.373835996,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0.0,mexico,8.0,pop_safelymanaged_urban,55315406.77618825,55315406.77618825,0.0,cb:wali:technical_cost:sanitation:safeman_urban,0.0
PFLO:NDC,0.0,mexico,9.0,pop_safelymanaged_urban,55991136.62331947,55991136.62331947,0.0,cb:wali:technical_cost:sanitation:safeman_urban,0.0
PFLO:NDC,0.0,mexico,10.0,pop_safelymanaged_urban,56666866.47045016,56666866.47045016,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,11.0,pop_safelymanaged_urban,57299045.58468771,57299045.58468771,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,12.0,pop_safelymanaged_urban,57931224.69892525,57931224.69892525,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,13.0,pop_safelymanaged_urban,58563403.813162796,58563403.813162796,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,14.0,pop_safelymanaged_urban,59195582.92739982,59195582.92739982,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,15.0,pop_safelymanaged_urban,59827762.04163736,59827762.04163736,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,16.0,pop_safelymanaged_urban,60405975.6723583,60405975.6723583,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,17.0,pop_safelymanaged_urban,60984189.303079225,60984189.303079225,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,18.0,pop_safelymanaged_urban,61562402.933800146,61562402.933800146,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,19.0,pop_safelymanaged_urban,62140616.56452108,62140616.56452108,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,20.0,pop_safelymanaged_urban,62718830.19524201,62718830.19524201,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,21.0,pop_safelymanaged_urban,63239884.2877744,63239884.2877744,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,22.0,pop_safelymanaged_urban,63760938.38030627,63760938.38030627,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,23.0,pop_safelymanaged_urban,64281992.47283866,64281992.47283866,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,24.0,pop_safelymanaged_urban,64803046.56537054,64803046.56537054,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,25.0,pop_safelymanaged_urban,65324100.65790293,65324100.65790293,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,26.0,pop_safelymanaged_urban,65782759.204002246,65782759.204002246,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,27.0,pop_safelymanaged_urban,66241417.75010208,66241417.75010208,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,28.0,pop_safelymanaged_urban,66700076.29620192,66700076.29620192,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,29.0,pop_safelymanaged_urban,67158734.84230123,67158734.84230123,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,30.0,pop_safelymanaged_urban,67617393.38840108,67617393.38840108,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,31.0,pop_safelymanaged_urban,68011001.42919464,68011001.42919464,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,32.0,pop_safelymanaged_urban,68404609.46998821,68404609.46998821,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,33.0,pop_safelymanaged_urban,68798217.51078178,68798217.51078178,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,34.0,pop_safelymanaged_urban,69191825.55157533,69191825.55157533,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,35.0,pop_safelymanaged_urban,69585433.5923689,69585433.5923689,0.0,cb:wali:technical_cost:sanitation:safeman_urban,-0.0
PFLO:NDC,0.0,mexico,8.0,pop_omit_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:omit_rural,0.0
PFLO:NDC,0.0,mexico,9.0,pop_omit_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:omit_rural,0.0
PFLO:NDC,0.0,mexico,10.0,pop_omit_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:omit_rural,0.0
PFLO:NDC,0.0,mexico,11.0,pop_omit_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:omit_rural,0.0
PFLO:NDC,0.0,mexico,12.0,pop_omit_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:omit_rural,0.0
