time_period,primary_id,nemomod_entc_annual_production_by_technology_pp_biogas,nemomod_entc_annual_production_by_technology_pp_biomass,nemomod_entc_annual_production_by_technology_pp_coal,nemomod_entc_annual_production_by_technology_pp_coal_ccs,nemomod_entc_annual_production_by_technology_pp_gas,nemomod_entc_annual_production_by_technology_pp_gas_ccs,nemomod_entc_annual_production_by_technology_pp_geothermal,nemomod_entc_annual_production_by_technology_pp_hydropower,nemomod_entc_annual_production_by_technology_pp_nuclear,nemomod_entc_annual_production_by_technology_pp_ocean,nemomod_entc_annual_production_by_technology_pp_oil,nemomod_entc_annual_production_by_technology_pp_solar,nemomod_entc_annual_production_by_technology_pp_waste_incineration,nemomod_entc_annual_production_by_technology_pp_wind,nemomod_entc_annual_production_by_technology_st_batteries,nemomod_entc_annual_production_by_technology_st_compressed_air,nemomod_entc_annual_production_by_technology_st_flywheels,nemomod_entc_annual_production_by_technology_st_pumped_hydro
42,72072,2.521873164485285,0.0,97.76209678527177,0.0,1468.044959462041,0.0,25.311469769295613,75.25750432266092,38.89584933632611,0.0,248.31835474578224,164.19261240947,5.538442683409862,210.82782353622196,0.0,0.0,0.0,0.0
43,72072,2.657366781634969,0.0,99.96085318978017,0.0,1501.0625947508308,0.0,25.880747210071043,75.25750432266092,38.8958493363261,0.0,253.9032551397817,167.88545012449205,5.048181910377038,215.012344404925,0.0,0.0,0.0,0.0
44,72072,2.7958181971296936,0.0,102.17376524629648,0.0,1534.2927984507066,0.0,26.453689674098275,75.25750432266092,38.89584933632611,0.0,259.52411127053955,171.60206242659814,4.5379185559958275,219.2277158591556,0.0,0.0,0.0,0.0
45,72072,2.937296933652422,0.0,104.41092726567508,0.0,1567.8871518253309,0.0,27.032910667556425,75.2575043226609,38.89584933632611,0.0,265.20656295907094,175.3594028317638,4.007582872718224,223.4946080909599,0.0,0.0,0.0,0.0
0,73073,0.0,0.772069781348688,128.49960941714028,0.0,707.9147204020485,0.0,24.059469243409257,117.11982310689596,44.00260213305333,0.0,120.01988189803026,5.23329662493608,0.0,33.23855520969348,0.0,0.0,0.0,0.0
1,73073,0.0,0.0,130.2247394004721,0.0,723.7974646716577,0.0,23.145376039172408,115.56499755467124,39.78158584755459,0.0,127.72121355584552,7.247046783033188,0.0,39.066291887269344,0.0,0.0,0.0,0.0
2,73073,0.0069787055871744,0.0,115.4596327995964,0.0,706.4624472950609,0.0,26.055937766018864,118.90624481963724,40.46329616320104,0.0,143.1366304979936,11.700046490181183,2.433601183069703,38.82364559818042,0.0,0.0,0.0,0.0
3,73073,0.0141366948606273,0.0,95.09445252158488,0.0,706.3373271084786,0.0,18.718695449078066,113.2733524088722,47.62384183464914,0.0,164.32750444386917,12.789560235568077,4.948104726689981,44.844769124319065,0.0,0.0,0.0,0.0
4,73073,0.0213703439243982,0.0,96.82622105156808,0.0,720.076058985824,0.0,19.945992841435245,88.40201140717306,41.71101796265461,0.0,171.51093659607304,34.333326218254705,7.439038591865297,62.920642806742435,0.0,0.0,0.0,0.0
5,73073,0.0282183038801411,0.0,67.72646028480726,0.0,701.2531711149734,0.0,20.747712225225577,104.58484903926951,43.92119009049108,0.0,179.68610682611984,43.75682978426199,9.420094954298124,76.8367342159014,0.0,0.0,0.0,0.0
6,73073,0.0353073266901978,0.0,57.355614629636946,0.0,744.2230877755542,0.0,14.576952952700712,115.38945841777492,39.83520595234576,0.0,173.1226110189913,49.02656200366753,12.133178722929662,70.13446758556854,0.0,0.0,0.0,0.0
7,73073,0.0358173176425444,0.0,94.25614490762368,0.0,729.1485027060477,0.0,23.806425630519435,140.3196180688485,42.46653844560075,0.0,96.54190100062016,80.40070311661009,12.466211079812494,80.74121798126845,0.0,0.0,0.0,0.0
8,73073,0.0365953914115449,0.0,90.22965639987684,0.0,838.5510058012553,0.0,16.679458680830557,75.53428547046022,47.81110344274577,0.0,90.32615905553074,77.59673418607485,12.762261489151252,80.65787500751512,0.0,0.0,0.0,0.0
9,73073,0.037318371417001,0.0,53.21715019508151,0.0,799.1355716563729,0.0,21.95414817071948,89.37661773851742,46.19312703810995,0.0,135.17299255280176,89.37884111374709,12.996117469029416,102.01292901082506,0.0,0.0,0.0,0.0
10,73073,0.0379820042312335,0.0,53.87021257849212,0.0,808.9422858299241,0.0,22.2299774247107,90.47341654844112,46.759993048975105,0.0,136.83178856810278,90.47566720815936,13.158545661524323,103.26479624374322,0.0,0.0,0.0,0.0
11,73073,0.1719412367106426,0.0,52.11586819641522,0.0,782.5981656447223,18.9976598198997,15.531745062143806,73.94335336932377,39.42597502378526,0.0,132.37570666172056,95.9317363008288,12.956873810861016,145.3977013293075,0.0,0.0,0.0,0.0
12,73073,0.3217762210907956,12.655310376822804,50.412826485997435,0.0,757.0244322557603,38.16731323829331,17.147754564902648,71.6182431912645,39.425975023785256,0.0,128.04993492092768,101.5500402243964,12.760882144743295,145.42738925446173,0.0,0.0,0.0,0.0
13,73073,0.5086502673600285,0.0,48.71588749008815,0.0,731.5423403062501,57.536807211753455,18.786787404330504,69.25844083350876,39.42597502378527,0.0,123.7396642390939,107.26698159345648,12.474470667929369,171.02385259092267,0.0,0.0,0.0,0.0
14,73073,0.764245667463493,0.0,47.3493410476131,0.0,711.0215895990239,77.6705861903646,20.59337109704456,67.24658168957042,39.42597502378527,0.0,120.26859952753756,121.23949708952044,12.188352026686673,178.22238452305666,0.0,0.0,0.0,0.0
15,73073,1.0520167835421383,0.0,45.97747214997992,0.0,690.4209142203372,98.37418608237626,22.45971967929976,65.19858160309744,39.42597502378527,0.0,116.78401563675403,144.8886622228718,11.91063454639556,176.52218781418225,0.0,0.0,0.0,0.0
16,73073,1.3736128985895704,0.0,44.56292476976585,0.0,669.179357218909,119.61789354614218,24.37297304506442,63.07455951962104,39.42597502378527,0.0,113.19102725255202,169.22178452060206,11.635266298516038,174.70864465312644,0.0,0.0,0.0,0.0
17,73073,1.7312091239739251,0.0,43.118459998914304,0.0,647.488545588439,141.46072530866994,26.342767766160417,60.90095384202333,39.42597502378527,0.0,109.52204789162516,192.8641890797354,11.366585023681496,174.26859374284751,0.0,0.0,0.0,0.0
18,73073,2.1264621258579814,0.0,41.63567534985744,0.0,625.2223033371416,163.91530218441318,28.36828260294585,58.672851707038696,39.42597502378526,0.0,105.75573500960056,192.88180842525767,11.104245986448468,198.10742704415043,0.0,0.0,0.0,0.0
19,73073,2.5608677220046263,0.0,40.10935821236061,0.0,602.3023552803369,186.9943631937075,30.44953488690316,56.38819429894087,39.42597502378526,0.0,101.87884843631048,219.0792586914258,10.847881293548747,196.407230335276,0.0,0.0,0.0,0.0
20,73073,3.0358119223424147,0.0,38.53897940566457,0.0,578.7207549728089,210.7276859887263,32.58958280991409,54.05029388940883,39.42597502378527,0.0,97.89004403839628,219.0792586914258,10.59709703751761,221.574382049042,0.0,0.0,0.0,0.0
21,73073,3.551401704541911,0.0,36.91703574606747,0.0,554.3648308232599,235.1064152508579,34.78553353814681,51.65163671988816,39.42597502378527,0.0,93.77026352748786,219.0792586914258,10.348534767010657,247.36451155297124,0.0,0.0,0.0,0.0
22,73073,4.109714899856158,0.0,35.248313057471805,0.0,529.3064491775231,260.19173331029884,37.04519114967263,49.20134449678553,39.42597502378527,0.0,89.5316630249927,219.0792586914258,10.105087469942394,273.8709723944239,0.0,0.0,0.0,0.0
23,73073,4.639916960718267,0.0,33.532091872684596,0.0,503.5348061533076,286.02673884040684,39.37299394166955,46.69766334919954,39.42597502378528,0.0,85.17241506489351,218.93410767719615,9.86465647360366,301.2885834357645,0.0,0.0,0.0,0.0
24,73073,5.201730698827648,0.0,31.76203587631445,0.0,476.9547524424688,312.6095388696562,41.76709826653527,44.135174583455,39.42597502378527,0.0,80.67642523570687,219.0792586914258,9.627778082838612,329.14990757445264,0.0,0.0,0.0,0.0
25,73073,5.795371388968588,0.0,29.93176251780126,0.0,449.4704444462458,339.91794412929073,44.22347067281304,41.50574775693652,39.42597502378527,0.0,76.02748168737756,200.61371478700053,9.392556667004012,376.2990811648295,0.0,0.0,0.0,0.0
26,73073,6.4174795006810825,0.0687178891807719,28.022474229611404,0.0,420.7996084084973,367.73850731813275,46.714340983344705,38.78361164060883,39.42597502378526,0.0,71.17783809288663,209.7118526307829,9.151662032831776,396.1390347829439,0.0,0.0,0.0,0.0
27,73073,7.069295707620924,0.0,26.036536616816015,0.0,390.9777674482535,396.0347948758692,49.23641228049795,35.972096302880566,39.42597502378527,0.0,66.133503152728,218.89166606180808,8.906275786011454,416.31817584848494,0.0,0.0,0.0,0.0
28,73073,7.74998791382827,0.0,23.972858540243813,0.0,359.9885364693147,424.7038731744189,51.778357075180026,33.0691612728918,39.42597502378527,0.0,60.89170534406487,230.82221106194103,8.654596574941554,433.8223395493121,0.0,0.0,0.0,0.0
29,73073,8.459324301792876,0.0,21.838377365511143,0.0,327.9360904531919,453.7591040556737,54.34340526485956,30.083290315963765,39.42597502378527,0.0,55.47006576211484,237.3718030281472,8.396523320996872,456.8969650867547,0.0,0.0,0.0,0.0
30,73073,9.19710689628427,0.0,19.63322045356628,0.0,294.8223419161285,483.0871056578373,56.91942372456998,27.013794687337946,39.425975023785305,0.0,49.868907907111314,246.63975380940033,8.131920263677685,477.2952577098523,0.0,0.0,0.0,0.0
31,73073,9.959594276097503,0.0,17.359577644047167,0.0,260.68017459474885,512.5713210019154,59.49447262687602,23.862221008205335,39.425975023785305,0.0,44.09379403062149,255.8617737817524,7.858555886987148,497.6390220378268,0.0,0.0,0.0,0.0
32,73073,10.748716328006482,0.0,15.022939270101263,0.0,225.59203410108415,542.150965970758,62.063451210524526,20.634641282935192,39.425975023785305,0.0,38.15866972647991,265.0201997014206,7.577490333410935,517.8892327907872,0.0,0.0,0.0,0.0
33,73073,11.564651350660643,0.0,12.62981846076177,0.0,189.65572486611444,571.8061652547935,64.62591312176532,17.338204774194235,39.425975023785305,0.0,32.080078517574854,274.11717975773183,7.289028971333575,538.0445712113592,0.0,0.0,0.0,0.0
34,73073,12.407955756638811,0.0,10.186395662411115,0.0,152.9640555903208,601.5416259531737,67.18396361384382,13.979426809729054,39.425975023785305,0.0,25.87371890391548,283.16517599634125,6.993537030675601,558.1241693393883,0.0,0.0,0.0,0.0
35,73073,13.279055129116031,0.0,7.697483992633832,0.0,115.58930247523378,631.3372907319028,69.73669665345673,10.562781107517786,39.425975023785305,0.0,19.55181633359558,292.16340090905476,6.690851617039287,578.1229770973013,0.0,0.0,0.0,0.0
36,73073,14.149643502300146,0.0,5.1733973230867925,0.0,77.68634382027875,661.9315478436945,72.36601312478484,7.096057027787497,39.425975023785305,0.0,13.14056831797294,301.4557599270281,6.3782478229030986,598.7432292908614,0.0,0.0,0.0,0.0
37,73073,15.043534818357836,0.0,2.604565575046873,0.0,39.11147049591474,692.1384150760842,74.9421769938743,3.5717455718594313,39.425975023785305,0.0,6.615666599742765,310.50162963508296,6.056626558603612,618.9029231295159,0.0,0.0,0.0,0.0
38,73073,15.959241164109788,0.0,0.0,0.0,0.0,721.8890126677899,77.46013041755054,0.0,39.425975023785305,0.0,0.0,319.2856795759433,5.724480443017718,638.5843825924054,0.0,0.0,0.0,0.0
39,73073,16.89662184351711,0.0,0.0,0.0,0.0,750.602230149325,79.86024493792324,0.0,39.425975023785305,0.0,0.0,327.56857158702593,5.381470859994246,606.4468045097136,0.0,0.0,0.0,0.0
40,73073,17.853990329020725,0.0,0.0,0.0,0.0,778.3199260707194,82.15032016783128,0.0,39.425975023785305,0.0,0.0,335.3902786787938,5.026477095894015,573.1684673864875,0.0,0.0,0.0,0.0
41,73073,18.831221921445056,0.0,0.0,0.0,0.0,804.9228232597511,84.3207068107198,0.0,39.425975023785305,0.0,0.0,342.71847520159656,4.65941238243452,538.90340139626,0.0,0.0,0.0,0.0
42,73073,19.82925049720332,0.0,0.0,0.0,0.0,830.3607576078922,86.36894281826635,0.0,39.425975023785305,0.0,0.0,349.5499199666542,4.2805143201536975,503.84666160362866,0.0,0.0,0.0,0.0
43,73073,20.84818973881561,0.0,0.0,0.0,0.0,854.5192072664,88.28572287499618,0.0,39.425975023785305,0.0,0.0,355.8533119610799,3.8895004667685664,468.1437039736322,0.0,0.0,0.0,0.0
44,73073,21.88931415661677,0.0,0.0,0.0,0.0,878.5680512615562,90.19360144423734,0.0,39.425975023785305,0.0,0.0,362.1267749784856,3.4863497896512734,432.6639335120459,0.0,0.0,0.0,0.0
45,73073,22.95420879537283,0.0,0.0,0.0,0.0,1281.581672730102,130.7736400745002,0.0,39.4259750237853,0.0,0.0,523.0945602980008,3.0708738538879348,591.8119279857176,0.0,0.0,0.0,0.0
0,74074,0.0,0.772069781348688,128.49960941714048,0.0,707.9147204020496,0.0,24.05946924340929,117.11982310689612,44.0026021330534,0.0,120.01988189803043,5.233296624934245,0.0,33.23855520969353,0.0,0.0,0.0,0.0
1,74074,0.0,0.0,130.22473940047206,0.0,723.7974646716575,0.0,23.145376039172397,115.5649975546712,39.781585847554574,0.0,127.72121355584544,7.247046783033797,0.0,39.06629188726933,0.0,0.0,0.0,0.0
2,74074,0.0069787055871744,0.0,115.4596327995964,0.0,706.4624472950609,0.0,26.055937766018864,118.90624481963724,40.46329616320104,0.0,143.1366304979936,11.700046490182148,2.433601183069703,38.82364559818042,0.0,0.0,0.0,0.0
3,74074,0.0141366948606273,0.0,95.09445252158471,0.0,706.3373271084773,0.0,18.718695449078034,113.27335240887204,47.62384183464906,0.0,164.3275044438689,12.789560235570107,4.948104726689981,44.84476912431899,0.0,0.0,0.0,0.0
4,74074,0.0213703439243982,0.0,96.82622105156794,0.0,720.076058985823,0.0,19.945992841435217,88.40201140717294,41.71101796265455,0.0,171.51093659607278,34.33332621825559,7.439038591865297,62.92064280674234,0.0,0.0,0.0,0.0
5,74074,0.0282183038801411,0.0,67.72646028480747,0.0,701.2531711149755,0.0,20.747712225225637,104.58484903926984,43.921190090491216,0.0,179.68610682612038,43.756829784259025,9.420094954298124,76.83673421590163,0.0,0.0,0.0,0.0
6,74074,0.0353073266901978,0.0,57.355614629637,0.0,744.2230877755549,0.0,14.576952952700726,115.38945841777505,39.835205952345795,0.0,173.12261101899145,48.2385038438833,12.133178722929662,70.9225257453513,0.0,0.0,-3.6694451125640633e-13,0.0
7,74074,0.0358173176425444,0.0,94.25614490762368,0.0,729.1485027060477,0.0,23.806425630519687,140.3196180688485,42.46653844560075,0.0,96.54190100062016,80.40070311661009,12.466211079812494,80.74121798126845,0.0,0.0,0.0,0.0
8,74074,0.0365953914115449,0.0,90.22965639987676,0.0,838.5510058012544,0.0,16.67945868083054,75.53428547046013,47.81110344274572,0.0,90.32615905553064,78.35069875328202,12.762261489151252,79.90391044030895,0.0,0.0,0.0,0.0
9,74074,0.037318371417001,0.0,53.21715019508158,0.0,799.1355716563739,0.0,21.954148170717943,89.37661773851754,46.19312703811001,0.0,135.17299255280193,89.37884111374721,12.996117469029416,102.0129290108252,0.0,0.0,0.0,0.0
10,74074,0.0379820042312335,0.0,53.870212578492115,0.0,808.9422858299239,0.0,22.229977424711016,90.4734165484411,46.7599930489751,0.0,136.83178856810275,90.47566720815934,13.158545661524323,103.2647962437432,0.0,0.0,0.0,0.0
11,74074,0.1719412367106426,0.0,52.104288257077,0.0,782.4242754343508,0.0,19.40450593223883,73.94335336932376,39.42597502378527,0.0,132.34629330440643,107.15143533989618,12.956873810861016,149.2134991126144,0.0,0.0,0.0,0.0
12,74074,0.3217762210907956,12.655310376822804,50.39000623818495,0.0,756.6817519033904,0.0,24.925713994285747,71.61824319126451,39.42597502378527,0.0,127.99197087782686,124.08266463755348,12.760882144743295,153.08536381338112,0.0,0.0,0.0,0.0
13,74074,0.5086502673600285,0.0,48.68215271858525,0.0,731.0357619605319,0.0,30.50785224463308,69.25844083350859,39.42597502378526,0.0,123.65397701231802,141.22151687388083,12.474470667929369,182.55524400767897,0.0,0.0,0.0,0.0
14,74074,0.764245667463493,0.0,47.30460816613389,0.0,710.3498580861248,0.0,36.41008049840007,67.24658168957043,39.42597502378526,0.0,120.15497680567276,159.69415207015751,12.188352026686673,201.13284344360895,0.0,0.0,0.0,0.0
15,74074,1.0520167835421383,0.0,45.92183718807983,0.0,689.5854715685017,0.0,42.48461346965416,65.19858160309742,39.425975023785256,0.0,116.64270133745336,199.65007187969275,11.91063454639556,199.4326467347345,0.0,0.0,0.0,0.0
16,74074,1.3736128985895704,0.0,44.49652638038974,0.0,668.1822855106977,0.0,48.71209912372524,63.074559519620685,39.42597502378526,0.0,113.02237355802396,240.63238607746752,11.635266298516036,197.67770379688923,0.0,0.0,0.0,0.0
17,74074,1.7312091239739251,0.0,43.04145158297311,0.0,646.3321483693109,0.0,55.11369584649414,60.90095384202332,39.42597502378526,0.0,109.32644444430858,240.63238607746752,11.366585023681496,238.03223857603135,0.0,0.0,0.0,0.0
18,74074,2.126462125857981,0.0,41.54826009328196,0.0,623.9096317495266,0.0,61.69059147437886,58.672851707038696,39.425975023785256,0.0,105.53369790722354,240.63238607746752,11.10424598644847,279.49150577201976,0.0,0.0,0.0,0.0
19,74074,2.5608677220046263,0.0,40.01179606159174,0.0,600.837312811116,0.0,68.44475859444192,56.388194298940874,39.42597502378527,0.0,101.6310379498231,260.1061514351646,10.847881293548747,302.5742606417788,0.0,0.0,0.0,0.0
20,74074,3.0358119223424147,0.0,38.43161644855364,0.0,577.1085386517348,0.0,75.38463771610617,54.050293889408835,39.42597502378526,0.0,97.61733924024747,281.85881285523305,10.597097037517614,324.5236461318832,0.0,0.0,0.0,0.0
21,74074,3.551401704541911,0.0,36.80034887154066,0.0,552.6126018550054,0.0,82.50482756641229,51.6516367198886,39.42597502378526,0.0,93.47387572837418,304.1684253287318,10.348534767010657,347.0032543768246,0.0,0.0,0.0,0.0
22,74074,4.109714899856158,0.0,35.12289246472591,0.0,527.4230702909412,0.0,89.82478889299344,49.20134449678553,39.425975023785256,0.0,89.21309134674496,327.1036350808867,10.105087469942392,370.08115365117976,0.0,0.0,0.0,0.0
23,74074,4.639916960718267,0.0,33.398669322030855,0.0,501.5312658303539,0.0,97.35687204632106,46.69766334919952,39.42597502378526,0.0,84.83351819837996,350.7049848787522,9.86465647360366,393.7954820521353,0.0,0.0,0.0,0.0
24,74074,5.201730698827647,0.0,31.621541504948357,0.0,474.8450180924599,0.0,105.09801332590044,44.135174583454955,39.42597502378526,0.0,80.31956575441629,374.9572689416377,9.627778082838612,418.1227706846994,0.0,0.0,0.0,0.0
25,74074,5.795371388968587,0.0687178891807719,29.785349564830057,0.0,447.2718336893444,0.0,113.03882569078692,41.50574775693652,39.42597502378526,0.0,75.65558884965398,399.82426356435946,9.392556667004014,442.9511763293061,0.0,0.0,0.0,0.0
26,74074,6.417479500681084,0.0687178891807719,27.871611470010585,0.0,418.5341771106297,0.0,121.10748837031072,38.78361164060877,39.42597502378526,0.0,70.79464262666453,425.05229760612286,9.151662032831776,468.1457669758212,0.0,0.0,0.0,0.0
27,74074,7.069295707620922,0.0572982985491135,25.88294334497586,0.0,388.67133340124775,0.0,129.2925981171378,35.97209630288057,39.425975023785256,0.0,65.74337211199202,450.6056443394529,8.906275786011454,493.6125690486271,0.0,0.0,0.0,0.0
28,74074,7.749987913828273,0.0572982985491135,23.818548339812843,0.0,357.67133666094895,0.0,137.56141525757917,33.06916127289166,39.42597502378527,0.0,60.49975328542936,476.37491968019344,8.654596574941554,519.2156255782636,0.0,0.0,0.0,0.0
29,74074,8.459324301792877,0.0572982985491135,21.6856615737011,0.0,325.64283308894557,0.0,145.91970142736952,30.08329031596377,39.42597502378528,0.0,55.08216354425158,502.3851887675836,8.396523320996865,544.9969542489573,0.0,0.0,0.0,0.0
30,74074,9.197106896284266,0.0,19.484628944305587,0.0,292.59101685905506,0.0,154.33168186066615,27.01379468733795,39.42597502378528,0.0,49.4914814778291,528.5179244060992,8.131920263677687,570.891961909609,0.0,0.0,0.0,0.0
31,74074,9.959594276097503,0.0,17.21790335824614,0.0,258.55272205440076,0.0,162.76161130156174,23.86222100820536,39.42597502378527,0.0,43.73393753493721,554.6564244277185,7.858555886987154,596.6684712194314,0.0,0.0,0.0,0.0
32,74074,10.748716328006484,0.0,14.891200127740309,0.0,223.61377268621652,0.0,171.19200779415587,20.634641282935196,39.42597502378527,0.0,37.8240487622984,580.7473145206126,7.577490333410939,622.3331727959794,0.0,0.0,0.0,0.0
33,74074,11.564651350660643,0.0,12.511223932914737,0.0,187.87484961332575,0.0,179.6184365941031,17.338204774194235,39.42597502378527,0.0,31.77884522772928,606.7813620942597,7.289028971333575,647.8816186291399,0.0,0.0,0.0,0.0
34,74074,12.407955756638804,0.0,10.084317193780846,0.0,151.43119381392685,0.0,188.04408509552871,13.97942680972905,39.42597502378527,0.0,25.61443684861226,632.7743513298016,6.993537030675601,673.3349480500614,0.0,0.0,0.0,0.0
35,74074,13.279055129116044,0.0,7.615432367028023,0.0,114.35717387583551,0.0,196.46425947666532,10.562781107517786,39.42597502378527,0.0,19.34340299811441,658.7147530002834,6.690851617039286,698.6856498335904,0.0,0.0,0.0,0.0
36,74074,14.149643502300146,0.0,5.114936788657695,0.0,76.80847094604408,0.0,205.1098070610288,7.096057027787497,39.42597502378528,0.0,12.992076988466392,685.3777262386815,6.3782478229030986,724.7811652471687,0.0,0.0,0.0,0.0
37,74074,15.043534818357823,0.0,2.5734570823545013,0.0,38.64432967758915,0.0,213.61271910373287,3.5717455718594313,39.42597502378527,0.0,6.536650191768641,711.533403126261,6.056626558603613,750.3109153653163,0.0,0.0,0.0,0.0
38,74074,15.959241164109788,0.0,0.0,0.0,0.0,0.0,221.95743595334153,0.0,39.42597502378527,0.0,0.0,737.1374913188602,5.724480443017719,775.256214021323,0.0,0.0,0.0,0.0
39,74074,16.89662184351711,0.0,0.0,0.0,0.0,0.0,229.96483619814452,0.0,39.42597502378527,0.0,0.0,761.6036509905521,5.381470859994247,748.7774987776562,0.0,0.0,0.0,0.0
40,74074,17.85399032902071,0.0,0.0,0.0,0.0,0.0,237.65414729763768,0.0,39.42597502378528,0.0,0.0,785.0060931419118,5.026477095894014,721.0104776871971,0.0,0.0,0.0,0.0
41,74074,18.83122192144505,0.0,0.0,0.0,0.0,0.0,244.99323956968664,0.0,39.42597502378528,0.0,0.0,807.2479056471501,4.65941238243452,692.0870444007377,0.0,0.0,0.0,0.0
42,74074,19.82925049720332,0.0,0.0,0.0,0.0,0.0,251.9710509691523,0.0,39.42597502378527,0.0,0.0,828.3013846966919,4.2805143201536975,662.1925490891091,0.0,0.0,0.0,0.0
43,74074,20.84818973881561,0.0,0.0,0.0,0.0,0.0,258.5568738579114,0.0,39.42597502378527,0.0,0.0,848.0737361209428,3.889500466768567,631.4496502919478,0.0,0.0,0.0,0.0
44,74074,21.889314156616756,0.0,0.0,0.0,0.0,0.0,264.9391822730605,0.0,39.42597502378527,0.0,0.0,867.1895596601456,3.486349789651273,600.5272431954143,0.0,0.0,0.0,0.0
45,74074,22.95420879537282,0.0,0.0,0.0,0.0,0.0,392.32092022349985,0.0,39.42597502378526,0.0,0.0,1281.5816727300996,3.0708738538879348,853.3592081347148,0.0,15.169800576907706,0.0,6.863876772255098
0,75075,0.0,0.772069781348688,128.49960941714045,0.0,707.9147204020494,0.0,24.05946924340929,117.1198231068961,44.00260213305339,0.0,120.01988189803042,5.233296624934555,0.0,33.23855520969352,0.0,0.0,0.0,0.0
1,75075,0.0,0.0,130.2247394004721,0.0,723.7974646716577,0.0,23.145376039172408,115.56499755467124,39.78158584755459,0.0,127.72121355584552,7.247046783034258,0.0,39.066291887269344,0.0,0.0,0.0,0.0
2,75075,0.0069787055871744,0.0,115.45963279959626,0.0,706.4624472950601,0.0,26.055937766018836,118.90624481963712,40.463296163200994,0.0,143.13663049799345,11.700046490182542,2.433601183069703,38.82364559818037,0.0,0.0,0.0,0.0
3,75075,0.0141366948606273,0.0,95.09445252158478,0.0,706.3373271084778,0.0,18.71869544907804,113.27335240887209,47.623841834649085,0.0,164.32750444386895,12.789560235569022,4.948104726689981,44.844769124319015,0.0,0.0,0.0,0.0
4,75075,0.0213703439243982,0.0,96.82622105156808,0.0,720.0760589858239,0.0,19.94599284143524,88.40201140717305,41.7110179626546,0.0,171.510936596073,34.333326218247095,7.439038591865297,62.92064280674242,0.0,0.0,0.0,0.0
5,75075,0.0282183038801411,0.0,67.72646028480737,0.0,701.2531711149745,0.0,20.74771222522561,104.58484903926968,43.92119009049115,0.0,179.68610682612012,43.75682978425974,9.420094954298124,76.83673421590152,0.0,0.0,0.0,0.0
6,75075,0.0353073266901978,0.0,57.3556146296369,0.0,744.2230877755536,0.0,14.5769529527007,115.38945841777485,39.83520595234573,0.0,173.12261101899117,48.28624065419785,12.133178722929662,70.87478893503855,0.0,0.0,0.0,0.0
7,75075,0.0358173176425444,0.0,94.2561449076236,0.0,729.1485027060469,0.0,23.80642563052081,140.31961806884834,42.466538445600705,0.0,96.54190100062006,80.40070311661,12.466211079812494,80.74121798126836,0.0,0.0,0.0,0.0
8,75075,0.036290670848171,0.0,89.7911643561387,0.0,834.475871760149,0.0,16.598400964141597,75.16720900658167,47.57875424295414,0.0,89.88719803464703,77.96859820984008,12.75922544196283,79.51559876552703,0.0,0.0,0.0,0.0
9,75075,0.0367024396645746,0.0,52.70267376571716,0.0,791.409934075693,0.0,21.737839547972072,88.5125699081805,45.74655530376072,0.0,133.86620858747986,88.51477178894558,12.98997754388577,101.02671972915368,0.0,0.0,0.0,0.0
10,75075,0.0370507915453896,0.0,53.1005974251632,0.0,797.385356470566,0.0,21.906530278399288,89.18087083502546,46.09195783066942,0.0,134.87694538299985,89.1830893407621,13.149256323809349,101.7895068734106,0.0,0.0,0.0,0.0
11,75075,0.2084367911687362,6.214029186866776,53.278446325159905,0.0,800.0560252652368,0.0,16.803188461065695,75.25750466778499,38.89584951469894,0.0,135.32868637150924,89.88595711470143,12.86042966023734,121.35106784255316,0.0,0.0,0.0,0.0
12,75075,0.3970961471115334,12.609883693928724,53.51909266885749,0.0,803.6696921514348,0.0,13.856565486144518,75.257504667785,38.89584951469894,0.0,135.93993455569893,89.88595711470141,12.581817914172566,118.51073921597504,0.0,0.0,0.0,0.0
13,75075,0.6060444466494938,0.0,53.78079448251584,0.0,807.599538595574,0.0,13.92432239565038,75.2575046677851,38.89584951469891,0.0,136.60466419978954,90.32548844504142,12.303845759355,131.38038074137447,0.0,0.0,0.0,0.0
14,75075,0.8378921324741518,0.0,54.49421935794652,0.0,818.3126863979505,0.0,14.109034393049436,75.25750466778501,38.89584951469893,0.0,138.41678256802354,91.52369406773948,12.02602562514056,132.81983158256585,0.0,0.0,0.0,0.0
15,75075,1.0951327458272369,0.0,55.2579307285427,0.0,829.7809615777489,0.0,14.306766007908015,75.257504667785,38.89584951469892,0.0,140.3566299862273,94.60173235175132,11.756444985451957,132.6450067434712,0.0,0.0,0.0,0.0
16,75075,1.3791743801205327,0.0,56.03017495580654,0.0,841.3773704374975,0.0,14.506706854674372,75.25750466778514,38.89584951469893,0.0,142.318151089823,97.8573337231417,11.48920142645477,132.38235104803093,0.0,0.0,0.0,0.0
17,75075,1.6918691273537805,0.0,56.831408806618846,0.0,853.4091021076858,0.0,14.71415337085862,75.25750466778499,38.89584951469892,0.0,144.35330661678913,101.43998062488112,11.228462160987958,131.94230013775206,0.0,0.0,0.0,0.0
18,75075,2.034557737481723,0.0,57.65475334101856,0.0,865.7728589559149,0.0,14.927324538186866,75.257504667785,38.89584951469892,0.0,146.44462387464353,104.50927211955002,10.97388026548542,132.12701421057528,0.0,0.0,0.0,0.0
19,75075,2.4084034772783487,0.0,58.496029908368584,0.0,878.405892256381,0.0,15.14513846712568,75.25750466778523,38.89584951469893,0.0,148.58148897840024,107.77650867205207,10.725085641773918,132.19947705133782,0.0,0.0,0.0,0.0
