sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_NDC,strategy_PFLO_NDC2,strategy_PFLO_NZ,year
0.0,0.0,TFR:SCOE:DEC_DEMAND_HEAT,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.34782608695652173,2043
0.0,0.0,TFR:SCOE:DEC_DEMAND_HEAT,0.0,0.0,0.0,0.0,0.0,0.3695652173913043,0.3695652173913043,2044
0.0,0.0,TFR:SCOE:DEC_DEMAND_HEAT,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.391304347826087,2045
0.0,0.0,TFR:SCOE:DEC_DEMAND_HEAT,0.0,0.0,0.0,0.0,0.0,0.41304347826086957,0.41304347826086957,2046
0.0,0.0,TFR:SCOE:DEC_DEMAND_HEAT,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.43478260869565216,2047
0.0,0.0,TFR:SCOE:DEC_DEMAND_HEAT,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.45652173913043476,2048
0.0,0.0,TFR:SCOE:DEC_DEMAND_HEAT,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.4782608695652174,2049
0.0,0.0,TFR:SCOE:DEC_DEMAND_HEAT,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2050
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2015
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2016
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2017
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2018
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2019
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2020
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2021
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2022
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2023
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2024
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2025
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2026
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,2027
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,2028
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,2029
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.06521739130434782,0.06521739130434782,0.06521739130434782,2030
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,2031
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.10869565217391304,0.10869565217391304,0.10869565217391304,2032
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,2033
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.15217391304347827,0.15217391304347827,0.15217391304347827,2034
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,2035
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.1956521739130435,0.1956521739130435,0.1956521739130435,2036
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.21739130434782608,0.21739130434782608,0.21739130434782608,2037
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.2391304347826087,0.2391304347826087,0.2391304347826087,2038
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,2039
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.2826086956521739,0.2826086956521739,0.2826086956521739,2040
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.30434782608695654,0.30434782608695654,0.30434782608695654,2041
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.32608695652173914,0.32608695652173914,0.32608695652173914,2042
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.34782608695652173,0.34782608695652173,0.34782608695652173,2043
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.3695652173913043,0.3695652173913043,0.3695652173913043,2044
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.391304347826087,0.391304347826087,0.391304347826087,2045
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.41304347826086957,0.41304347826086957,0.41304347826086957,2046
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.43478260869565216,0.43478260869565216,0.43478260869565216,2047
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.45652173913043476,0.45652173913043476,0.45652173913043476,2048
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.4782608695652174,0.4782608695652174,0.4782608695652174,2049
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.5,0.5,0.5,2050
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.041304347826086954,0.041304347826086954,2028
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.08260869565217391,0.08260869565217391,2029
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.12391304347826086,0.12391304347826086,2030
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.16521739130434782,0.16521739130434782,2031
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.20652173913043476,0.20652173913043476,2032
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.24782608695652172,0.24782608695652172,2033
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.2891304347826087,0.2891304347826087,2034
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.33043478260869563,0.33043478260869563,2035
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.3717391304347826,0.3717391304347826,2036
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.4130434782608695,0.4130434782608695,2037
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.4543478260869565,0.4543478260869565,2038
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.49565217391304345,0.49565217391304345,2039
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.5369565217391303,0.5369565217391303,2040
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.5782608695652174,0.5782608695652174,2041
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.6195652173913043,0.6195652173913043,2042
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.6608695652173913,0.6608695652173913,2043
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.7021739130434782,0.7021739130434782,2044
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.7434782608695653,0.7434782608695653,2045
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.7847826086956522,0.7847826086956522,2046
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.826086956521739,0.826086956521739,2047
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.867391304347826,0.867391304347826,2048
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.908695652173913,0.908695652173913,2049
0.0,0.0,TFR:SCOE:SHIFT_FUEL_HEAT,0.0,0.0,0.0,0.0,0.0,0.95,0.95,2050
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,2028
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.017391304347826087,2029
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.026086956521739132,0.026086956521739132,2030
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.034782608695652174,0.034782608695652174,2031
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,2032
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.052173913043478265,0.052173913043478265,2033
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.060869565217391314,0.060869565217391314,2034
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.06956521739130435,0.06956521739130435,2035
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.0782608695652174,0.0782608695652174,2036
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,2037
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.09565217391304348,0.09565217391304348,2038
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.10434782608695653,0.10434782608695653,2039
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.11304347826086956,0.11304347826086956,2040
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.12173913043478263,0.12173913043478263,2041
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.13043478260869565,2042
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.1391304347826087,0.1391304347826087,2043
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.14782608695652175,0.14782608695652175,2044
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.1565217391304348,0.1565217391304348,2045
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.16521739130434784,0.16521739130434784,2046
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.17391304347826086,2047
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.1826086956521739,0.1826086956521739,2048
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.19130434782608696,0.19130434782608696,2049
0.0,0.0,TFR:SOIL:DEC_LIME_APPLIED,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2050
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2015
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2016
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2017
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2018
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2019
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2020
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2021
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2022
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2023
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2024
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2025
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2026
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0,0.0,0.0,2027
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,2028
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.017391304347826087,0.017391304347826087,0.017391304347826087,2029
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.026086956521739132,0.026086956521739132,0.026086956521739132,2030
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.034782608695652174,0.034782608695652174,0.034782608695652174,2031
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,2032
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.052173913043478265,0.052173913043478265,0.052173913043478265,2033
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.060869565217391314,0.060869565217391314,0.060869565217391314,2034
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.06956521739130435,0.06956521739130435,0.06956521739130435,2035
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.0782608695652174,0.0782608695652174,0.0782608695652174,2036
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,2037
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.09565217391304348,0.09565217391304348,0.09565217391304348,2038
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.10434782608695653,0.10434782608695653,0.10434782608695653,2039
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.11304347826086956,0.11304347826086956,0.11304347826086956,2040
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.12173913043478263,0.12173913043478263,0.12173913043478263,2041
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,2042
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.1391304347826087,0.1391304347826087,0.1391304347826087,2043
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.14782608695652175,0.14782608695652175,0.14782608695652175,2044
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.1565217391304348,0.1565217391304348,0.1565217391304348,2045
AFOLU,SOIL,TFR:SOIL:DEC_N_APPLIED,SOIL: Improve fertilizer application,Decrease total nitrogen applied  through more precise fertilizer use (default 5%),Fractional decrease in fertilizer N applied to soils,0.0,0.16521739130434784,0.16521739130434784,0.16521739130434784,2046
